GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0044425	C	membrane part	321	915	9014	30113	0.00054	0.011	// Zm00001d030171 // Zm00001d013796 // Zm00001d039039 // Zm00001d013795 // Zm00001d017505 // Zm00001d021231 // Zm00001d043728 // Zm00001d014525 // Zm00001d021703 // Zm00001d022464 // Zm00001d044533 // Zm00001d036010 // Zm00001d042213 // Zm00001d044302 // Zm00001d016438 // Zm00001d021727 // Zm00001d008891 // Zm00001d044555 // Zm00001d002006 // Zm00001d042512 // Zm00001d036345 // Zm00001d039870 // Zm00001d022597 // Zm00001d007267 // Zm00001d011838 // Zm00001d002325 // Zm00001d042684 // Zm00001d005446 // Zm00001d028249 // Zm00001d014807 // Zm00001d016783 // Zm00001d050970 // Zm00001d036748 // Zm00001d001832 // Zm00001d008772 // Zm00001d019726 // Zm00001d047533 // Zm00001d033090 // Zm00001d043870 // Zm00001d005783 // Zm00001d008495 // Zm00001d035135 // Zm00001d046743 // Zm00001d025860 // Zm00001d045311 // Zm00001d051307 // Zm00001d013654 // Zm00001d042222 // Zm00001d013146 // Zm00001d043232 // Zm00001d010053 // Zm00001d013444 // Zm00001d020643 // Zm00001d032362 // Zm00001d029669 // Zm00001d039040 // Zm00001d051785 // Zm00001d017613 // Zm00001d038926 // Zm00001d018779 // Zm00001d016708 // Zm00001d009589 // Zm00001d048998 // Zm00001d034255 // Zm00001d010314 // Zm00001d021784 // Zm00001d018399 // Zm00001d027537 // Zm00001d013254 // Zm00001d000379 // Zm00001d026337 // Zm00001d053648 // Zm00001d029823 // Zm00001d021435 // Zm00001d021763 // Zm00001d008706 // Zm00001d013231 // Zm00001d040201 // Zm00001d008226 // Zm00001d010828 // Zm00001d035450 // Zm00001d032459 // Zm00001d045051 // Zm00001d034904 // Zm00001d009554 // Zm00001d015084 // Zm00001d015085 // Zm00001d028987 // Zm00001d051504 // Zm00001d039684 // Zm00001d009497 // Zm00001d040286 // Zm00001d052653 // Zm00001d018098 // Zm00001d036283 // Zm00001d028054 // Zm00001d021959 // Zm00001d046852 // Zm00001d044431 // Zm00001d032408 // Zm00001d029183 // Zm00001d009929 // Zm00001d045088 // Zm00001d047694 // Zm00001d009028 // Zm00001d032810 // Zm00001d035039 // Zm00001d046182 // Zm00001d015298 // Zm00001d019091 // Zm00001d025901 // Zm00001d011834 // Zm00001d045087 // Zm00001d020277 // Zm00001d017767 // Zm00001d030832 // Zm00001d021775 // Zm00001d034591 // Zm00001d024937 // Zm00001d026599 // Zm00001d047913 // Zm00001d034365 // Zm00001d021487 // Zm00001d015091 // Zm00001d040468 // Zm00001d053393 // Zm00001d041221 // Zm00001d042939 // Zm00001d031289 // Zm00001d019432 // Zm00001d014557 // Zm00001d004472 // Zm00001d005047 // Zm00001d042244 // Zm00001d008437 // Zm00001d044508 // Zm00001d028713 // Zm00001d034519 // Zm00001d001857 // Zm00001d035926 // Zm00001d038982 // Zm00001d051094 // Zm00001d027334 // Zm00001d038984 // Zm00001d007773 // Zm00001d019111 // Zm00001d018797 // Zm00001d032016 // Zm00001d012007 // Zm00001d012539 // Zm00001d012102 // Zm00001d039373 // Zm00001d048165 // Zm00001d027667 // Zm00001d034217 // Zm00001d024804 // Zm00001d048732 // Zm00001d021984 // Zm00001d021985 // Zm00001d032869 // Zm00001d038991 // Zm00001d021436 // Zm00001d004361 // Zm00001d020872 // Zm00001d020877 // Zm00001d003334 // Zm00001d009539 // Zm00001d006540 // Zm00001d043480 // Zm00001d021371 // Zm00001d021370 // Zm00001d032197 // Zm00001d026483 // Zm00001d028686 // Zm00001d045740 // Zm00001d021728 // Zm00001d017761 // Zm00001d014806 // Zm00001d046838 // Zm00001d023635 // Zm00001d052497 // Zm00001d006041 // Zm00001d025437 // Zm00001d021401 // Zm00001d027309 // Zm00001d025920 // Zm00001d008285 // Zm00001d036535 // Zm00001d036534 // Zm00001d038117 // Zm00001d035381 // Zm00001d018487 // Zm00001d006917 // Zm00001d033748 // Zm00001d043274 // Zm00001d028062 // Zm00001d047931 // Zm00001d044106 // Zm00001d046148 // Zm00001d005996 // Zm00001d003101 // Zm00001d022334 // Zm00001d046922 // Zm00001d012744 // Zm00001d020609 // Zm00001d027607 // Zm00001d019518 // Zm00001d043178 // Zm00001d042714 // Zm00001d002290 // Zm00001d045696 // Zm00001d019454 // Zm00001d051628 // Zm00001d033652 // Zm00001d038536 // Zm00001d024916 // Zm00001d046803 // Zm00001d006329 // Zm00001d025548 // Zm00001d003181 // Zm00001d023557 // Zm00001d006673 // Zm00001d020703 // Zm00001d043299 // Zm00001d038841 // Zm00001d025011 // Zm00001d001876 // Zm00001d033634 // Zm00001d021906 // Zm00001d006663 // Zm00001d028293 // Zm00001d042397 // Zm00001d013191 // Zm00001d042180 // Zm00001d030323 // Zm00001d001984 // Zm00001d006903 // Zm00001d017205 // Zm00001d027456 // Zm00001d052189 // Zm00001d020346 // Zm00001d053211 // Zm00001d051803 // Zm00001d021058 // Zm00001d020610 // Zm00001d013376 // Zm00001d030110 // Zm00001d043193 // Zm00001d041327 // Zm00001d002536 // Zm00001d011560 // Zm00001d012206 // Zm00001d017787 // Zm00001d051088 // Zm00001d038180 // Zm00001d051676 // Zm00001d038529 // Zm00001d005989 // Zm00001d013834 // Zm00001d012618 // Zm00001d002434 // Zm00001d018359 // Zm00001d002436 // Zm00001d017472 // Zm00001d007280 // Zm00001d038860 // Zm00001d029996 // Zm00001d046786 // Zm00001d043524 // Zm00001d015799 // Zm00001d001877 // Zm00001d042643 // Zm00001d017482 // Zm00001d014779 // Zm00001d049387 // Zm00001d036417 // Zm00001d015385 // Zm00001d014532 // Zm00001d014060 // Zm00001d047541 // Zm00001d023258 // Zm00001d047709 // Zm00001d037305 // Zm00001d050403 // Zm00001d013452 // Zm00001d021739 // Zm00001d026156 // Zm00001d026306 // Zm00001d047780 // Zm00001d005594 // Zm00001d016926 // Zm00001d036668 // Zm00001d002130 // Zm00001d039312 // Zm00001d002021 // Zm00001d037495 // Zm00001d042473 // Zm00001d029246 // Zm00001d005848 // Zm00001d037973 // Zm00001d000260 // Zm00001d012687 // Zm00001d030847 // Zm00001d002024 // Zm00001d034469 // Zm00001d034543 // Zm00001d021680 // Zm00001d049713 // Zm00001d044089 // Zm00001d039649 // Zm00001d012689 // Zm00001d044647 // Zm00001d049650 // Zm00001d038147 // Zm00001d015856 // Zm00001d006297 // Zm00001d003198 // Zm00001d029920 // Zm00001d033654 // Zm00001d039258 // Zm00001d045695 
GO:0098796	C	membrane protein complex	42	915	792	30113	0.0006	0.012	// Zm00001d021763 // Zm00001d035926 // Zm00001d021703 // Zm00001d022464 // Zm00001d008706 // Zm00001d020877 // Zm00001d012618 // Zm00001d006540 // Zm00001d032197 // Zm00001d021906 // Zm00001d046786 // Zm00001d034365 // Zm00001d005446 // Zm00001d006903 // Zm00001d006663 // Zm00001d049387 // Zm00001d021401 // Zm00001d036748 // Zm00001d036535 // Zm00001d019091 // Zm00001d009589 // Zm00001d050403 // Zm00001d035135 // Zm00001d018797 // Zm00001d026599 // Zm00001d007267 // Zm00001d013146 // Zm00001d019518 // Zm00001d038984 // Zm00001d005996 // Zm00001d039040 // Zm00001d049650 // Zm00001d034543 // Zm00001d001857 // Zm00001d043299 // Zm00001d015385 // Zm00001d048998 // Zm00001d021784 // Zm00001d027334 // Zm00001d000260 // Zm00001d018779 // Zm00001d021435 
GO:0009654	C	photosystem II oxygen evolving complex	5	915	32	30113	0.0044	0.085	// Zm00001d006540 // Zm00001d021703 // Zm00001d018779 // Zm00001d036535 // Zm00001d049387 
GO:0005886	C	plasma membrane	78	915	2048	30113	0.027	0.51	// Zm00001d030171 // Zm00001d045202 // Zm00001d017849 // Zm00001d006673 // Zm00001d034217 // Zm00001d021727 // Zm00001d002536 // Zm00001d023258 // Zm00001d036300 // Zm00001d035450 // Zm00001d000380 // Zm00001d045784 // Zm00001d054044 // Zm00001d001984 // Zm00001d028987 // Zm00001d007477 // Zm00001d008891 // Zm00001d044555 // Zm00001d002006 // Zm00001d043480 // Zm00001d021371 // Zm00001d005783 // Zm00001d028686 // Zm00001d037381 // Zm00001d003369 // Zm00001d018333 // Zm00001d032408 // Zm00001d046838 // Zm00001d051803 // Zm00001d014807 // Zm00001d045088 // Zm00001d020429 // Zm00001d025920 // Zm00001d025921 // Zm00001d036534 // Zm00001d015298 // Zm00001d033090 // Zm00001d020703 // Zm00001d011834 // Zm00001d037305 // Zm00001d021839 // Zm00001d003101 // Zm00001d021775 // Zm00001d034592 // Zm00001d026306 // Zm00001d032869 // Zm00001d038180 // Zm00001d005594 // Zm00001d021487 // Zm00001d012744 // Zm00001d031049 // Zm00001d011826 // Zm00001d043232 // Zm00001d010053 // Zm00001d041327 // Zm00001d036010 // Zm00001d009567 // Zm00001d014557 // Zm00001d037973 // Zm00001d043524 // Zm00001d001832 // Zm00001d052239 // Zm00001d028062 // Zm00001d035736 // Zm00001d028533 // Zm00001d034562 // Zm00001d019726 // Zm00001d035926 // Zm00001d048732 // Zm00001d044508 // Zm00001d034365 // Zm00001d001877 // Zm00001d018399 // Zm00001d006297 // Zm00001d030323 // Zm00001d033300 // Zm00001d047533 // Zm00001d033652 
GO:0022626	C	cytosolic ribosome	6	915	394	30113	0.98	1	// Zm00001d005030 // Zm00001d010528 // Zm00001d003198 // Zm00001d022462 // Zm00001d052025 // Zm00001d028786 
GO:0030054	C	cell junction	19	915	529	30113	0.27	1	// Zm00001d028686 // Zm00001d038970 // Zm00001d046838 // Zm00001d041327 // Zm00001d036534 // Zm00001d003101 // Zm00001d030848 // Zm00001d001877 // Zm00001d027607 // Zm00001d045088 // Zm00001d018399 // Zm00001d030323 // Zm00001d031727 // Zm00001d015298 // Zm00001d014557 // Zm00001d047533 // Zm00001d011834 // Zm00001d043238 // Zm00001d033652 
GO:0031974	C	membrane-enclosed lumen	11	915	1187	30113	1	1	// Zm00001d017700 // Zm00001d043907 // Zm00001d025461 // Zm00001d021893 // Zm00001d023462 // Zm00001d039882 // Zm00001d001997 // Zm00001d015856 // Zm00001d027334 // Zm00001d023259 // Zm00001d022236 
GO:0031975	C	envelope	26	915	711	30113	0.2	1	// Zm00001d021763 // Zm00001d021728 // Zm00001d027656 // Zm00001d042213 // Zm00001d039684 // Zm00001d032197 // Zm00001d003750 // Zm00001d006663 // Zm00001d021245 // Zm00001d009589 // Zm00001d050403 // Zm00001d026599 // Zm00001d021893 // Zm00001d016926 // Zm00001d039104 // Zm00001d027488 // Zm00001d005848 // Zm00001d039040 // Zm00001d039258 // Zm00001d001857 // Zm00001d015385 // Zm00001d021906 // Zm00001d042397 // Zm00001d021784 // Zm00001d014488 // Zm00001d021435 
GO:0044428	C	nuclear part	13	915	1449	30113	1	1	// Zm00001d017700 // Zm00001d021728 // Zm00001d017986 // Zm00001d025461 // Zm00001d005502 // Zm00001d021893 // Zm00001d023462 // Zm00001d043907 // Zm00001d001997 // Zm00001d017505 // Zm00001d027334 // Zm00001d018428 // Zm00001d022236 
GO:0044424	C	intracellular part	403	915	13331	30113	0.57	1	// Zm00001d045309 // Zm00001d052209 // Zm00001d014525 // Zm00001d022462 // Zm00001d022464 // Zm00001d052200 // Zm00001d043043 // Zm00001d042842 // Zm00001d022197 // Zm00001d020137 // Zm00001d025770 // Zm00001d039032 // Zm00001d027656 // Zm00001d012660 // Zm00001d021893 // Zm00001d026204 // Zm00001d011741 // Zm00001d012544 // Zm00001d025984 // Zm00001d004513 // Zm00001d011833 // Zm00001d039040 // Zm00001d043941 // Zm00001d033578 // Zm00001d048998 // Zm00001d034562 // Zm00001d053642 // Zm00001d011826 // Zm00001d021435 // Zm00001d021763 // Zm00001d002388 // Zm00001d011958 // Zm00001d013627 // Zm00001d038536 // Zm00001d053545 // Zm00001d015085 // Zm00001d028786 // Zm00001d002573 // Zm00001d042397 // Zm00001d020643 // Zm00001d021389 // Zm00001d012619 // Zm00001d034592 // Zm00001d038625 // Zm00001d042730 // Zm00001d011559 // Zm00001d000176 // Zm00001d038585 // Zm00001d010535 // Zm00001d001857 // Zm00001d035926 // Zm00001d027334 // Zm00001d024527 // Zm00001d038358 // Zm00001d052247 // Zm00001d027510 // Zm00001d042884 // Zm00001d006540 // Zm00001d049049 // Zm00001d012932 // Zm00001d006853 // Zm00001d008281 // Zm00001d014715 // Zm00001d039768 // Zm00001d044106 // Zm00001d043178 // Zm00001d017650 // Zm00001d025548 // Zm00001d007196 // Zm00001d038841 // Zm00001d014377 // Zm00001d038842 // Zm00001d018065 // Zm00001d026483 // Zm00001d044171 // Zm00001d030624 // Zm00001d012618 // Zm00001d026641 // Zm00001d013937 // Zm00001d039711 // Zm00001d003750 // Zm00001d032032 // Zm00001d049387 // Zm00001d036416 // Zm00001d036417 // Zm00001d014945 // Zm00001d031727 // Zm00001d050403 // Zm00001d043921 // Zm00001d042779 // Zm00001d037207 // Zm00001d053377 // Zm00001d043514 // Zm00001d011512 // Zm00001d017366 // Zm00001d005848 // Zm00001d042478 // Zm00001d035962 // Zm00001d033719 // Zm00001d019091 // Zm00001d030849 // Zm00001d012689 // Zm00001d028432 // Zm00001d033321 // Zm00001d026635 // Zm00001d047554 // Zm00001d013796 // Zm00001d051309 // Zm00001d013795 // Zm00001d034640 // Zm00001d029679 // Zm00001d051307 // Zm00001d044495 // Zm00001d042213 // Zm00001d042216 // Zm00001d036345 // Zm00001d035818 // Zm00001d034365 // Zm00001d005446 // Zm00001d027309 // Zm00001d036748 // Zm00001d042643 // Zm00001d035134 // Zm00001d035135 // Zm00001d008226 // Zm00001d014532 // Zm00001d039121 // Zm00001d039532 // Zm00001d027488 // Zm00001d008651 // Zm00001d008977 // Zm00001d015201 // Zm00001d051785 // Zm00001d025461 // Zm00001d032249 // Zm00001d039882 // Zm00001d035140 // Zm00001d020714 // Zm00001d053151 // Zm00001d021881 // Zm00001d026603 // Zm00001d002661 // Zm00001d043569 // Zm00001d051870 // Zm00001d020396 // Zm00001d015515 // Zm00001d021951 // Zm00001d031826 // Zm00001d009929 // Zm00001d003395 // Zm00001d013202 // Zm00001d037327 // Zm00001d001997 // Zm00001d013636 // Zm00001d048085 // Zm00001d019895 // Zm00001d000260 // Zm00001d032060 // Zm00001d036717 // Zm00001d013443 // Zm00001d013444 // Zm00001d017966 // Zm00001d038612 // Zm00001d020877 // Zm00001d012277 // Zm00001d009539 // Zm00001d000164 // Zm00001d021371 // Zm00001d021370 // Zm00001d034519 // Zm00001d045620 // Zm00001d017592 // Zm00001d033623 // Zm00001d038117 // Zm00001d033748 // Zm00001d019518 // Zm00001d019454 // Zm00001d034543 // Zm00001d006903 // Zm00001d014488 // Zm00001d018779 // Zm00001d017436 // Zm00001d053211 // Zm00001d025953 // Zm00001d050768 // Zm00001d038970 // Zm00001d001820 // Zm00001d003198 // Zm00001d017279 // Zm00001d017175 // Zm00001d002824 // Zm00001d016926 // Zm00001d026553 // Zm00001d002130 // Zm00001d012744 // Zm00001d017168 // Zm00001d005996 // Zm00001d038609 // Zm00001d051803 // Zm00001d039492 // Zm00001d026252 // Zm00001d017505 // Zm00001d021703 // Zm00001d047969 // Zm00001d031677 // Zm00001d008892 // Zm00001d045661 // Zm00001d044099 // Zm00001d027929 // Zm00001d016783 // Zm00001d047560 // Zm00001d013242 // Zm00001d033090 // Zm00001d013146 // Zm00001d038984 // Zm00001d020807 // Zm00001d028713 // Zm00001d033957 // Zm00001d003657 // Zm00001d039684 // Zm00001d038836 // Zm00001d011237 // Zm00001d017986 // Zm00001d017985 // Zm00001d015356 // Zm00001d025757 // Zm00001d044533 // Zm00001d018428 // Zm00001d026594 // Zm00001d044121 // Zm00001d026599 // Zm00001d022314 // Zm00001d005951 // Zm00001d008437 // Zm00001d003271 // Zm00001d029885 // Zm00001d034601 // Zm00001d025133 // Zm00001d027456 // Zm00001d005687 // Zm00001d020414 // Zm00001d010271 // Zm00001d031209 // Zm00001d047434 // Zm00001d042152 // Zm00001d004361 // Zm00001d040292 // Zm00001d027846 // Zm00001d027841 // Zm00001d021728 // Zm00001d023462 // Zm00001d006663 // Zm00001d047442 // Zm00001d042127 // Zm00001d036535 // Zm00001d021245 // Zm00001d021246 // Zm00001d043274 // Zm00001d043907 // Zm00001d043904 // Zm00001d054044 // Zm00001d034160 // Zm00001d043474 // Zm00001d031441 // Zm00001d002358 // Zm00001d033654 // Zm00001d031445 // Zm00001d037790 // Zm00001d002051 // Zm00001d036797 // Zm00001d003504 // Zm00001d033634 // Zm00001d009028 // Zm00001d028453 // Zm00001d013191 // Zm00001d033738 // Zm00001d050396 // Zm00001d039642 // Zm00001d002717 // Zm00001d036003 // Zm00001d036008 // Zm00001d005502 // Zm00001d017379 // Zm00001d008692 // Zm00001d030994 // Zm00001d028620 // Zm00001d039366 // Zm00001d014290 // Zm00001d017700 // Zm00001d029151 // Zm00001d010172 // Zm00001d026203 // Zm00001d043299 // Zm00001d020100 // Zm00001d015385 // Zm00001d006293 // Zm00001d015856 // Zm00001d049409 // Zm00001d017241 // Zm00001d002085 // Zm00001d045159 // Zm00001d002129 // Zm00001d026542 // Zm00001d015183 // Zm00001d005030 // Zm00001d028244 // Zm00001d048683 // Zm00001d023427 // Zm00001d000339 // Zm00001d043536 // Zm00001d005865 // Zm00001d042180 // Zm00001d045124 // Zm00001d003429 // Zm00001d009589 // Zm00001d021784 // Zm00001d020639 // Zm00001d036918 // Zm00001d003015 // Zm00001d008706 // Zm00001d013033 // Zm00001d043544 // Zm00001d009554 // Zm00001d038225 // Zm00001d018098 // Zm00001d010528 // Zm00001d047694 // Zm00001d030891 // Zm00001d033606 // Zm00001d015614 // Zm00001d034248 // Zm00001d018487 // Zm00001d026050 // Zm00001d007267 // Zm00001d039105 // Zm00001d039104 // Zm00001d043094 // Zm00001d042939 // Zm00001d014790 // Zm00001d017205 // Zm00001d006397 // Zm00001d018797 // Zm00001d018796 // Zm00001d022175 // Zm00001d026271 // Zm00001d035475 // Zm00001d011717 // Zm00001d040107 // Zm00001d027709 // Zm00001d003266 // Zm00001d034904 // Zm00001d032197 // Zm00001d017767 // Zm00001d017766 // Zm00001d021401 // Zm00001d018178 // Zm00001d031217 // Zm00001d006701 // Zm00001d012746 // Zm00001d031602 // Zm00001d052025 // Zm00001d045696 // Zm00001d016052 // Zm00001d012585 // Zm00001d023557 // Zm00001d021906 // Zm00001d021577 // Zm00001d043915 // Zm00001d042665 // Zm00001d038775 // Zm00001d023635 // Zm00001d013109 // Zm00001d047942 // Zm00001d011560 // Zm00001d021296 // Zm00001d002434 // Zm00001d002436 // Zm00001d017472 // Zm00001d010796 // Zm00001d001865 // Zm00001d046786 // Zm00001d002024 // Zm00001d049651 // Zm00001d040855 // Zm00001d042066 // Zm00001d023259 // Zm00001d052444 // Zm00001d007037 // Zm00001d017933 // Zm00001d006597 // Zm00001d009562 // Zm00001d017939 // Zm00001d018454 // Zm00001d035652 // Zm00001d002332 // Zm00001d044647 // Zm00001d049650 // Zm00001d034372 // Zm00001d039312 // Zm00001d042714 // Zm00001d008808 // Zm00001d039258 // Zm00001d022236 
GO:0044427	C	chromosomal part	6	915	440	30113	0.99	1	// Zm00001d036797 // Zm00001d023462 // Zm00001d008437 // Zm00001d003266 // Zm00001d042730 // Zm00001d026641 
GO:0042175	C	nuclear outer membrane-endoplasmic reticulum membrane network	10	915	405	30113	0.78	1	// Zm00001d017767 // Zm00001d026483 // Zm00001d002024 // Zm00001d051803 // Zm00001d042180 // Zm00001d021401 // Zm00001d036748 // Zm00001d017505 // Zm00001d033654 // Zm00001d006903 
GO:0031226	C	intrinsic component of plasma membrane	10	915	383	30113	0.73	1	// Zm00001d043524 // Zm00001d051803 // Zm00001d021775 // Zm00001d006673 // Zm00001d005594 // Zm00001d014807 // Zm00001d043232 // Zm00001d019726 // Zm00001d036010 // Zm00001d023258 
GO:0055044	C	symplast	19	915	529	30113	0.27	1	// Zm00001d028686 // Zm00001d038970 // Zm00001d046838 // Zm00001d041327 // Zm00001d036534 // Zm00001d003101 // Zm00001d030848 // Zm00001d001877 // Zm00001d027607 // Zm00001d045088 // Zm00001d018399 // Zm00001d030323 // Zm00001d031727 // Zm00001d015298 // Zm00001d014557 // Zm00001d047533 // Zm00001d011834 // Zm00001d043238 // Zm00001d033652 
GO:0030312	C	external encapsulating structure	8	915	400	30113	0.92	1	// Zm00001d043524 // Zm00001d038874 // Zm00001d028187 // Zm00001d016708 // Zm00001d032608 // Zm00001d013242 // Zm00001d043238 // Zm00001d014489 
GO:0005911	C	cell-cell junction	19	915	529	30113	0.27	1	// Zm00001d028686 // Zm00001d038970 // Zm00001d046838 // Zm00001d041327 // Zm00001d036534 // Zm00001d003101 // Zm00001d030848 // Zm00001d001877 // Zm00001d027607 // Zm00001d045088 // Zm00001d018399 // Zm00001d030323 // Zm00001d031727 // Zm00001d015298 // Zm00001d014557 // Zm00001d047533 // Zm00001d011834 // Zm00001d043238 // Zm00001d033652 
