GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0016020	C	membrane	44	199	2115	24075	1.2e-08	1.9e-07	// LOC_Os07g25430 // LOC_Os06g12370 // LOC_Os03g22370 // LOC_Os04g36859 // LOC_Os01g56680 // LOC_Os12g08770 // LOC_Os03g39610 // LOC_Os03g17520 // LOC_Os08g17680 // LOC_Os01g41710 // LOC_Os01g48680 // LOC_Os01g31690 // LOC_Os07g38960 // LOC_Os04g38410 // LOC_Os08g44680 // LOC_Os09g30340 // LOC_Os08g02630 // LOC_Os08g10020 // LOC_Os03g45370 // LOC_Os07g37550 // LOC_Os12g23200 // LOC_Os06g21590 // LOC_Os11g13890 // LOC_Os07g37240 // LOC_Os07g05480 // LOC_Os09g17740 // LOC_Os01g52240 // LOC_Os02g03280 // LOC_Os01g60230 // LOC_Os04g36720 // LOC_Os01g45750 // LOC_Os03g56670 // LOC_Os08g33820 // LOC_Os01g22600 // LOC_Os09g31130 // LOC_Os05g48630 // LOC_Os07g47640 // LOC_Os02g22100 // LOC_Os07g36080 // LOC_Os07g04840 // LOC_Os05g43310 // LOC_Os03g52660 // LOC_Os03g17310 // LOC_Os02g10390 
GO:0044464	C	cell part	85	199	5945	24075	2.4e-08	2.9e-07	// LOC_Os04g36859 // LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g48630 // LOC_Os02g54880 // LOC_Os03g17310 // LOC_Os05g33810 // LOC_Os02g39710 // LOC_Os07g05480 // LOC_Os03g22370 // LOC_Os03g14669 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os01g22600 // LOC_Os03g39610 // LOC_Os03g17520 // LOC_Os11g38260 // LOC_Os02g03280 // LOC_Os12g25120 // LOC_Os08g17680 // LOC_Os07g14270 // LOC_Os04g41560 // LOC_Os01g41710 // LOC_Os01g48680 // LOC_Os04g18090 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os06g12370 // LOC_Os04g38410 // LOC_Os01g43100 // LOC_Os08g44680 // LOC_Os09g30340 // LOC_Os06g19444 // LOC_Os03g50310 // LOC_Os03g61670 // LOC_Os03g04169 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os05g32390 // LOC_Os04g32950 // LOC_Os03g45370 // LOC_Os07g37550 // LOC_Os12g23200 // LOC_Os06g21590 // LOC_Os01g66890 // LOC_Os11g13890 // LOC_Os03g04140 // LOC_Os07g37240 // LOC_Os02g39700 // LOC_Os09g17740 // LOC_Os01g52240 // LOC_Os08g02630 // LOC_Os06g13870 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os01g45750 // LOC_Os03g56670 // LOC_Os08g33820 // LOC_Os01g67480 // LOC_Os07g30300 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os01g60230 // LOC_Os09g31130 // LOC_Os10g35840 // LOC_Os07g08460 // LOC_Os02g22100 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os06g15330 // LOC_Os03g57240 // LOC_Os01g56680 // LOC_Os07g04840 // LOC_Os12g37960 // LOC_Os07g38960 // LOC_Os01g13460 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os03g52660 // LOC_Os12g08770 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os02g10390 // LOC_Os04g36720 // LOC_Os07g36080 
GO:0005623	C	cell	85	199	5945	24075	2.4e-08	2.9e-07	// LOC_Os04g36859 // LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g48630 // LOC_Os02g54880 // LOC_Os03g17310 // LOC_Os05g33810 // LOC_Os02g39710 // LOC_Os07g05480 // LOC_Os03g22370 // LOC_Os03g14669 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os01g22600 // LOC_Os03g39610 // LOC_Os03g17520 // LOC_Os11g38260 // LOC_Os02g03280 // LOC_Os12g25120 // LOC_Os08g17680 // LOC_Os07g14270 // LOC_Os04g41560 // LOC_Os01g41710 // LOC_Os01g48680 // LOC_Os04g18090 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os06g12370 // LOC_Os04g38410 // LOC_Os01g43100 // LOC_Os08g44680 // LOC_Os09g30340 // LOC_Os06g19444 // LOC_Os03g50310 // LOC_Os03g61670 // LOC_Os03g04169 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os05g32390 // LOC_Os04g32950 // LOC_Os03g45370 // LOC_Os07g37550 // LOC_Os12g23200 // LOC_Os06g21590 // LOC_Os01g66890 // LOC_Os11g13890 // LOC_Os03g04140 // LOC_Os07g37240 // LOC_Os02g39700 // LOC_Os09g17740 // LOC_Os01g52240 // LOC_Os08g02630 // LOC_Os06g13870 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os01g45750 // LOC_Os03g56670 // LOC_Os08g33820 // LOC_Os01g67480 // LOC_Os07g30300 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os01g60230 // LOC_Os09g31130 // LOC_Os10g35840 // LOC_Os07g08460 // LOC_Os02g22100 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os06g15330 // LOC_Os03g57240 // LOC_Os01g56680 // LOC_Os07g04840 // LOC_Os12g37960 // LOC_Os07g38960 // LOC_Os01g13460 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os03g52660 // LOC_Os12g08770 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os02g10390 // LOC_Os04g36720 // LOC_Os07g36080 
GO:0044425	C	membrane part	27	199	1007	24075	1.1e-07	1.2e-06	// LOC_Os07g25430 // LOC_Os03g17310 // LOC_Os03g22370 // LOC_Os04g36859 // LOC_Os01g56680 // LOC_Os12g08770 // LOC_Os03g17520 // LOC_Os03g56670 // LOC_Os01g31690 // LOC_Os08g44680 // LOC_Os08g02630 // LOC_Os08g10020 // LOC_Os03g45370 // LOC_Os12g23200 // LOC_Os07g05480 // LOC_Os02g03280 // LOC_Os07g47640 // LOC_Os01g45750 // LOC_Os02g22100 // LOC_Os09g30340 // LOC_Os05g48630 // LOC_Os01g60230 // LOC_Os07g04840 // LOC_Os07g36080 // LOC_Os05g43310 // LOC_Os03g52660 // LOC_Os04g36720 
GO:0043234	C	protein complex	21	199	706	24075	6.3e-07	6.3e-06	// LOC_Os12g23200 // LOC_Os01g43100 // LOC_Os03g56670 // LOC_Os03g52660 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os07g04840 // LOC_Os07g05480 // LOC_Os03g22370 // LOC_Os08g44680 // LOC_Os06g13870 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os01g56680 // LOC_Os07g25430 // LOC_Os08g02630 // LOC_Os08g10020 // LOC_Os04g36859 // LOC_Os12g08770 // LOC_Os09g30340 // LOC_Os05g48630 
GO:0005622	C	intracellular	59	199	4116	24075	9.7e-06	8.3e-05	// LOC_Os04g36859 // LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g33810 // LOC_Os02g39710 // LOC_Os03g22370 // LOC_Os03g14669 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os05g48630 // LOC_Os01g56680 // LOC_Os11g38260 // LOC_Os12g25120 // LOC_Os04g41560 // LOC_Os03g56670 // LOC_Os04g18090 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os08g44680 // LOC_Os06g19444 // LOC_Os03g50310 // LOC_Os03g61670 // LOC_Os03g04169 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os05g32390 // LOC_Os08g02630 // LOC_Os12g23200 // LOC_Os01g66890 // LOC_Os07g14270 // LOC_Os03g04140 // LOC_Os04g32950 // LOC_Os02g39700 // LOC_Os06g15330 // LOC_Os07g05480 // LOC_Os06g13870 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os01g67480 // LOC_Os07g30300 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os09g30340 // LOC_Os10g35840 // LOC_Os07g08460 // LOC_Os07g04840 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os03g57240 // LOC_Os07g36080 // LOC_Os12g37960 // LOC_Os01g13460 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os03g52660 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os02g54880 // LOC_Os12g08770 
GO:0032991	C	macromolecular complex	26	199	1207	24075	9.8e-06	8.3e-05	// LOC_Os07g25430 // LOC_Os03g22370 // LOC_Os04g36859 // LOC_Os12g08770 // LOC_Os01g56680 // LOC_Os12g25120 // LOC_Os03g56670 // LOC_Os06g04030 // LOC_Os03g52660 // LOC_Os08g44680 // LOC_Os08g02630 // LOC_Os08g10020 // LOC_Os12g23200 // LOC_Os04g18090 // LOC_Os02g39700 // LOC_Os07g05480 // LOC_Os06g13870 // LOC_Os07g47640 // LOC_Os09g30340 // LOC_Os05g48630 // LOC_Os05g43310 // LOC_Os01g43100 // LOC_Os07g04840 // LOC_Os01g48690 // LOC_Os07g36080 // LOC_Os01g31690 
GO:0009536	C	plastid	5	199	37	24075	2.3e-05	0.00018	// LOC_Os02g42570 // LOC_Os05g43310 // LOC_Os01g56680 // LOC_Os07g25430 // LOC_Os11g38260 
GO:0044436	C	thylakoid part	5	199	50	24075	8.8e-05	0.00064	// LOC_Os01g31690 // LOC_Os07g04840 // LOC_Os08g10020 // LOC_Os12g08770 // LOC_Os07g36080 
GO:0005783	C	endoplasmic reticulum	7	199	123	24075	0.0001	0.00069	// LOC_Os06g30750 // LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os04g36859 // LOC_Os01g67054 // LOC_Os03g61670 // LOC_Os11g09280 
GO:0044424	C	intracellular part	48	199	3529	24075	0.00031	0.002	// LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g33810 // LOC_Os03g22370 // LOC_Os11g09280 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os05g48630 // LOC_Os01g56680 // LOC_Os11g38260 // LOC_Os12g25120 // LOC_Os03g56670 // LOC_Os04g18090 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os08g44680 // LOC_Os03g61670 // LOC_Os03g04169 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os08g02630 // LOC_Os12g23200 // LOC_Os01g66890 // LOC_Os07g14270 // LOC_Os03g04140 // LOC_Os04g32950 // LOC_Os02g39700 // LOC_Os07g05480 // LOC_Os06g13870 // LOC_Os07g47640 // LOC_Os01g67480 // LOC_Os02g32590 // LOC_Os04g36859 // LOC_Os09g30340 // LOC_Os10g35840 // LOC_Os07g08460 // LOC_Os07g04840 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os07g36080 // LOC_Os12g37960 // LOC_Os01g13460 // LOC_Os05g43310 // LOC_Os03g52660 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os02g54880 // LOC_Os12g08770 
GO:0005737	C	cytoplasm	18	199	1263	24075	0.018	0.11	// LOC_Os06g30750 // LOC_Os07g25430 // LOC_Os01g48690 // LOC_Os07g14270 // LOC_Os03g04140 // LOC_Os04g32950 // LOC_Os05g43310 // LOC_Os03g04169 // LOC_Os12g37960 // LOC_Os11g09280 // LOC_Os01g67054 // LOC_Os01g56680 // LOC_Os03g61670 // LOC_Os02g42570 // LOC_Os11g38260 // LOC_Os04g36859 // LOC_Os10g35840 // LOC_Os02g54880 
GO:0043229	C	intracellular organelle	33	199	2859	24075	0.031	0.16	// LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g33810 // LOC_Os04g36859 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os01g56680 // LOC_Os11g38260 // LOC_Os12g25120 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os03g61670 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os02g54880 // LOC_Os01g66890 // LOC_Os07g14270 // LOC_Os04g18090 // LOC_Os04g32950 // LOC_Os02g39700 // LOC_Os01g67480 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os07g08460 // LOC_Os07g04840 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os07g36080 // LOC_Os01g13460 // LOC_Os05g43310 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os12g08770 
GO:0043227	C	membrane-bounded organelle	28	199	2319	24075	0.028	0.16	// LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g33810 // LOC_Os04g36859 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os01g56680 // LOC_Os11g38260 // LOC_Os12g25120 // LOC_Os05g43310 // LOC_Os03g61670 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os02g54880 // LOC_Os01g66890 // LOC_Os07g14270 // LOC_Os04g18090 // LOC_Os04g32950 // LOC_Os02g39700 // LOC_Os01g67480 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os07g08460 // LOC_Os07g41370 // LOC_Os01g13460 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os12g08770 
GO:0044444	C	cytoplasmic part	14	199	966	24075	0.032	0.16	// LOC_Os06g30750 // LOC_Os07g25430 // LOC_Os01g48690 // LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os05g43310 // LOC_Os04g36859 // LOC_Os01g67054 // LOC_Os01g56680 // LOC_Os03g61670 // LOC_Os02g42570 // LOC_Os11g38260 // LOC_Os11g09280 // LOC_Os02g54880 
GO:0043226	C	organelle	33	199	2859	24075	0.031	0.16	// LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g33810 // LOC_Os04g36859 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os01g56680 // LOC_Os11g38260 // LOC_Os12g25120 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os03g61670 // LOC_Os02g42570 // LOC_Os08g10020 // LOC_Os02g54880 // LOC_Os01g66890 // LOC_Os07g14270 // LOC_Os04g18090 // LOC_Os04g32950 // LOC_Os02g39700 // LOC_Os01g67480 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os07g08460 // LOC_Os07g04840 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os07g36080 // LOC_Os01g13460 // LOC_Os05g43310 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os12g08770 
GO:0043231	C	intracellular membrane-bounded organelle	26	199	2296	24075	0.064	0.3	// LOC_Os06g30750 // LOC_Os05g38140 // LOC_Os05g33810 // LOC_Os04g36859 // LOC_Os01g67054 // LOC_Os07g25430 // LOC_Os01g56680 // LOC_Os11g38260 // LOC_Os12g25120 // LOC_Os05g43310 // LOC_Os03g61670 // LOC_Os02g42570 // LOC_Os02g54880 // LOC_Os01g66890 // LOC_Os07g14270 // LOC_Os04g18090 // LOC_Os04g32950 // LOC_Os02g39700 // LOC_Os01g67480 // LOC_Os02g32590 // LOC_Os11g09280 // LOC_Os07g08460 // LOC_Os07g41370 // LOC_Os01g13460 // LOC_Os01g40320 // LOC_Os03g29970 
GO:0016021	C	integral to membrane	10	199	752	24075	0.098	0.45	// LOC_Os02g22100 // LOC_Os03g17310 // LOC_Os02g03280 // LOC_Os04g36859 // LOC_Os01g60230 // LOC_Os03g17520 // LOC_Os01g45750 // LOC_Os08g02630 // LOC_Os04g36720 // LOC_Os03g45370 
GO:0031224	C	intrinsic to membrane	10	199	775	24075	0.11	0.5	// LOC_Os02g22100 // LOC_Os03g17310 // LOC_Os02g03280 // LOC_Os04g36859 // LOC_Os01g60230 // LOC_Os03g17520 // LOC_Os01g45750 // LOC_Os08g02630 // LOC_Os04g36720 // LOC_Os03g45370 
GO:0044422	C	organelle part	9	199	1521	24075	0.89	1	// LOC_Os07g04840 // LOC_Os04g18090 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os04g36859 // LOC_Os12g08770 // LOC_Os12g25120 // LOC_Os08g10020 
GO:0005634	C	nucleus	13	199	1884	24075	0.79	1	// LOC_Os07g08460 // LOC_Os01g66890 // LOC_Os05g38140 // LOC_Os04g18090 // LOC_Os07g41370 // LOC_Os05g33810 // LOC_Os02g39700 // LOC_Os01g13460 // LOC_Os01g67480 // LOC_Os01g40320 // LOC_Os02g32590 // LOC_Os03g29970 // LOC_Os12g25120 
GO:0044446	C	intracellular organelle part	9	199	1521	24075	0.89	1	// LOC_Os07g04840 // LOC_Os04g18090 // LOC_Os06g04030 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os04g36859 // LOC_Os12g08770 // LOC_Os12g25120 // LOC_Os08g10020 
